assay,chrom,w_mono,w_triso,mu_A,mu_R,mu_T,target_div,pop_id
a0,1,0.7666,1.0,2.86e-06,3.58e-05,0.0001,16500000.0,p36
a0,1,0.7666,1.0,2.86e-06,3.58e-05,0.0001,16500000.0,p37
a0,1,0.7666,1.0,2.86e-06,3.58e-05,0.0001,16500000.0,p38
a0,1,0.7666,1.0,2.86e-06,3.58e-05,0.0001,16500000.0,p39
a0,1,0.7666,1.0,2.86e-06,3.58e-05,0.0001,16500000.0,p40
a0,1,0.7666,1.0,2.86e-06,3.58e-05,0.0001,16500000.0,p41
a0,1,0.7666,1.0,2.86e-06,3.58e-05,0.0001,16500000.0,p42
a0,1,0.7666,1.0,2.86e-06,3.58e-05,0.0001,16500000.0,p43
a0,1,0.7666,1.0,2.86e-06,3.58e-05,0.0001,16500000.0,p44
a0,1,0.7666,1.0,2.86e-06,3.58e-05,0.0001,16500000.0,p45
a0,1,0.7666,1.0,2.86e-06,3.58e-05,0.0001,16500000.0,p46
a0,1,0.7666,1.0,2.86e-06,3.58e-05,0.0001,16500000.0,p47
a0,1,0.7666,1.0,2.86e-06,3.58e-05,0.0001,16500000.0,p48
a0,1,0.7666,1.0,2.86e-06,3.58e-05,0.0001,16500000.0,p49
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p50
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p51
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p52
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p53
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p54
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p55
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p56
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p57
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p58
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p59
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p60
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p61
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p62
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p63
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p64
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p65
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p66
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p67
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p68
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p69
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p70
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p71
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p72
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p73
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p74
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p75
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p76
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p77
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p78
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p79
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p80
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p81
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p82
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p83
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p84
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p85
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p86
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p87
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p88
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p89
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p90
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p91
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p92
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p93
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p94
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p95
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p96
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p97
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p98
a1,1,0.7666,1.0,2.86e-06,3.58e-05,0.0002782559402207126,16500000.0,p99
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p100
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p101
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p102
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p103
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p104
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p105
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p106
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p107
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p108
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p109
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p110
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p111
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p112
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p113
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p114
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p115
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p116
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p117
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p118
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p119
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p120
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p121
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p122
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p123
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p124
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p125
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p126
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p127
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p128
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p129
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p130
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p131
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p132
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p133
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p134
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p135
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p136
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p137
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p138
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p139
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p140
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p141
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p142
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p143
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p144
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p145
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p146
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p147
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p148
a2,1,0.7666,1.0,2.86e-06,3.58e-05,0.000774263682681127,16500000.0,p149
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p150
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p151
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p152
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p153
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p154
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p155
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p156
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p157
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p158
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p159
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p160
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p161
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p162
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p163
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p164
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p165
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p166
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p167
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p168
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p169
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p170
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p171
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p172
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p173
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p174
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p175
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p176
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p177
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p178
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p179
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p180
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p181
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p182
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p183
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p184
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p185
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p186
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p187
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p188
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p189
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p190
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p191
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p192
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p193
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p194
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p195
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p196
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p197
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p198
a3,1,0.7666,1.0,2.86e-06,3.58e-05,0.002154434690031882,16500000.0,p199
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p200
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p201
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p202
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p203
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p204
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p205
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p206
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p207
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p208
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p209
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p210
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p211
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p212
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p213
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p214
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p215
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p216
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p217
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p218
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p219
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p220
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p221
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p222
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p223
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p224
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p225
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p226
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p227
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p228
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p229
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p230
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p231
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p232
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p233
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p234
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p235
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p236
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p237
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p238
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p239
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p240
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p241
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p242
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p243
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p244
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p245
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p246
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p247
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p248
a4,1,0.7666,1.0,2.86e-06,3.58e-05,0.005994842503189409,16500000.0,p249
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p250
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p251
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p252
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p253
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p254
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p255
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p256
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p257
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p258
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p259
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p260
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p261
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p262
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p263
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p264
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p265
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p266
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p267
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p268
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p269
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p270
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p271
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p272
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p273
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p274
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p275
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p276
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p277
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p278
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p279
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p280
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p281
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p282
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p283
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p284
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p285
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p286
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p287
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p288
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p289
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p290
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p291
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p292
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p293
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p294
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p295
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p296
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p297
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p298
a5,1,0.7666,1.0,2.86e-06,3.58e-05,0.016681005372000592,16500000.0,p299
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p300
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p301
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p302
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p303
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p304
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p305
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p306
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p307
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p308
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p309
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p310
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p311
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p312
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p313
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p314
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p315
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p316
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p317
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p318
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p319
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p320
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p321
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p322
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p323
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p324
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p325
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p326
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p327
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p328
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p329
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p330
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p331
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p332
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p333
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p334
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p335
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p336
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p337
a6,1,0.7666,1.0,2.86e-06,3.58e-05,0.046415888336127774,16500000.0,p338
